ip_dst,time(t-10),traffic(t-10),data_len(t-10),time(t-9),traffic(t-9),data_len(t-9),time(t-8),traffic(t-8),data_len(t-8),time(t-7),traffic(t-7),data_len(t-7),time(t-6),traffic(t-6),data_len(t-6),time(t-5),traffic(t-5),data_len(t-5),time(t-4),traffic(t-4),data_len(t-4),time(t-3),traffic(t-3),data_len(t-3),time(t-2),traffic(t-2),data_len(t-2),time(t-1),traffic(t-1),data_len(t-1),time(t),traffic(t),data_len(t)
130.206.193.109,2019/03/01 17:39:10,9.0,5569.0,2019/03/01 17:39:11,3.0,3581.0,2019/03/01 17:39:12,1.0,1149.0,2019/03/01 17:39:14,9.0,9161.0,2019/03/01 17:39:15,4.0,5148.0,2019/03/01 17:39:16,1.0,1289.0,2019/03/01 17:39:25,3.0,3728.0,2019/03/01 17:39:26,4.0,5018.0,2019/03/01 17:39:27,5.0,6445.0,2019/03/01 17:39:28,4.0,5019.0,2019/03/01 17:39:29,4,5156
130.206.193.109,2019/03/01 17:39:11,3.0,3581.0,2019/03/01 17:39:12,1.0,1149.0,2019/03/01 17:39:14,9.0,9161.0,2019/03/01 17:39:15,4.0,5148.0,2019/03/01 17:39:16,1.0,1289.0,2019/03/01 17:39:25,3.0,3728.0,2019/03/01 17:39:26,4.0,5018.0,2019/03/01 17:39:27,5.0,6445.0,2019/03/01 17:39:28,4.0,5019.0,2019/03/01 17:39:29,4.0,5156.0,2019/03/01 17:39:32,1,1289
130.206.193.109,2019/03/01 17:39:12,1.0,1149.0,2019/03/01 17:39:14,9.0,9161.0,2019/03/01 17:39:15,4.0,5148.0,2019/03/01 17:39:16,1.0,1289.0,2019/03/01 17:39:25,3.0,3728.0,2019/03/01 17:39:26,4.0,5018.0,2019/03/01 17:39:27,5.0,6445.0,2019/03/01 17:39:28,4.0,5019.0,2019/03/01 17:39:29,4.0,5156.0,2019/03/01 17:39:32,1.0,1289.0,2019/03/01 17:39:35,2,2441
130.206.193.109,2019/03/01 17:39:14,9.0,9161.0,2019/03/01 17:39:15,4.0,5148.0,2019/03/01 17:39:16,1.0,1289.0,2019/03/01 17:39:25,3.0,3728.0,2019/03/01 17:39:26,4.0,5018.0,2019/03/01 17:39:27,5.0,6445.0,2019/03/01 17:39:28,4.0,5019.0,2019/03/01 17:39:29,4.0,5156.0,2019/03/01 17:39:32,1.0,1289.0,2019/03/01 17:39:35,2.0,2441.0,2019/03/01 17:39:40,1,1289
130.206.193.109,2019/03/01 17:39:15,4.0,5148.0,2019/03/01 17:39:16,1.0,1289.0,2019/03/01 17:39:25,3.0,3728.0,2019/03/01 17:39:26,4.0,5018.0,2019/03/01 17:39:27,5.0,6445.0,2019/03/01 17:39:28,4.0,5019.0,2019/03/01 17:39:29,4.0,5156.0,2019/03/01 17:39:32,1.0,1289.0,2019/03/01 17:39:35,2.0,2441.0,2019/03/01 17:39:40,1.0,1289.0,2019/03/01 17:39:43,1,1289
130.206.193.109,2019/03/01 17:39:16,1.0,1289.0,2019/03/01 17:39:25,3.0,3728.0,2019/03/01 17:39:26,4.0,5018.0,2019/03/01 17:39:27,5.0,6445.0,2019/03/01 17:39:28,4.0,5019.0,2019/03/01 17:39:29,4.0,5156.0,2019/03/01 17:39:32,1.0,1289.0,2019/03/01 17:39:35,2.0,2441.0,2019/03/01 17:39:40,1.0,1289.0,2019/03/01 17:39:43,1.0,1289.0,2019/03/01 17:39:45,1,1289
130.206.193.109,2019/03/01 17:39:25,3.0,3728.0,2019/03/01 17:39:26,4.0,5018.0,2019/03/01 17:39:27,5.0,6445.0,2019/03/01 17:39:28,4.0,5019.0,2019/03/01 17:39:29,4.0,5156.0,2019/03/01 17:39:32,1.0,1289.0,2019/03/01 17:39:35,2.0,2441.0,2019/03/01 17:39:40,1.0,1289.0,2019/03/01 17:39:43,1.0,1289.0,2019/03/01 17:39:45,1.0,1289.0,2019/03/01 17:39:49,1,1289
130.206.193.109,2019/03/01 17:39:26,4.0,5018.0,2019/03/01 17:39:27,5.0,6445.0,2019/03/01 17:39:28,4.0,5019.0,2019/03/01 17:39:29,4.0,5156.0,2019/03/01 17:39:32,1.0,1289.0,2019/03/01 17:39:35,2.0,2441.0,2019/03/01 17:39:40,1.0,1289.0,2019/03/01 17:39:43,1.0,1289.0,2019/03/01 17:39:45,1.0,1289.0,2019/03/01 17:39:49,1.0,1289.0,2019/03/01 17:39:53,1,1289
130.206.193.109,2019/03/01 17:39:27,5.0,6445.0,2019/03/01 17:39:28,4.0,5019.0,2019/03/01 17:39:29,4.0,5156.0,2019/03/01 17:39:32,1.0,1289.0,2019/03/01 17:39:35,2.0,2441.0,2019/03/01 17:39:40,1.0,1289.0,2019/03/01 17:39:43,1.0,1289.0,2019/03/01 17:39:45,1.0,1289.0,2019/03/01 17:39:49,1.0,1289.0,2019/03/01 17:39:53,1.0,1289.0,2019/03/01 17:39:56,1,1289
130.206.193.109,2019/03/01 17:39:28,4.0,5019.0,2019/03/01 17:39:29,4.0,5156.0,2019/03/01 17:39:32,1.0,1289.0,2019/03/01 17:39:35,2.0,2441.0,2019/03/01 17:39:40,1.0,1289.0,2019/03/01 17:39:43,1.0,1289.0,2019/03/01 17:39:45,1.0,1289.0,2019/03/01 17:39:49,1.0,1289.0,2019/03/01 17:39:53,1.0,1289.0,2019/03/01 17:39:56,1.0,1289.0,2019/03/01 17:40:00,1,1289
130.206.193.109,2019/03/01 17:39:29,4.0,5156.0,2019/03/01 17:39:32,1.0,1289.0,2019/03/01 17:39:35,2.0,2441.0,2019/03/01 17:39:40,1.0,1289.0,2019/03/01 17:39:43,1.0,1289.0,2019/03/01 17:39:45,1.0,1289.0,2019/03/01 17:39:49,1.0,1289.0,2019/03/01 17:39:53,1.0,1289.0,2019/03/01 17:39:56,1.0,1289.0,2019/03/01 17:40:00,1.0,1289.0,2019/03/01 17:41:11,3,2022
130.206.193.109,2019/03/01 17:39:32,1.0,1289.0,2019/03/01 17:39:35,2.0,2441.0,2019/03/01 17:39:40,1.0,1289.0,2019/03/01 17:39:43,1.0,1289.0,2019/03/01 17:39:45,1.0,1289.0,2019/03/01 17:39:49,1.0,1289.0,2019/03/01 17:39:53,1.0,1289.0,2019/03/01 17:39:56,1.0,1289.0,2019/03/01 17:40:00,1.0,1289.0,2019/03/01 17:41:11,3.0,2022.0,2019/03/01 17:41:16,6,5752
130.206.193.109,2019/03/01 17:39:35,2.0,2441.0,2019/03/01 17:39:40,1.0,1289.0,2019/03/01 17:39:43,1.0,1289.0,2019/03/01 17:39:45,1.0,1289.0,2019/03/01 17:39:49,1.0,1289.0,2019/03/01 17:39:53,1.0,1289.0,2019/03/01 17:39:56,1.0,1289.0,2019/03/01 17:40:00,1.0,1289.0,2019/03/01 17:41:11,3.0,2022.0,2019/03/01 17:41:16,6.0,5752.0,2019/03/01 17:41:17,4,5019
130.206.193.109,2019/03/01 17:39:40,1.0,1289.0,2019/03/01 17:39:43,1.0,1289.0,2019/03/01 17:39:45,1.0,1289.0,2019/03/01 17:39:49,1.0,1289.0,2019/03/01 17:39:53,1.0,1289.0,2019/03/01 17:39:56,1.0,1289.0,2019/03/01 17:40:00,1.0,1289.0,2019/03/01 17:41:11,3.0,2022.0,2019/03/01 17:41:16,6.0,5752.0,2019/03/01 17:41:17,4.0,5019.0,2019/03/01 17:41:18,5,6445
130.206.193.109,2019/03/01 17:39:43,1.0,1289.0,2019/03/01 17:39:45,1.0,1289.0,2019/03/01 17:39:49,1.0,1289.0,2019/03/01 17:39:53,1.0,1289.0,2019/03/01 17:39:56,1.0,1289.0,2019/03/01 17:40:00,1.0,1289.0,2019/03/01 17:41:11,3.0,2022.0,2019/03/01 17:41:16,6.0,5752.0,2019/03/01 17:41:17,4.0,5019.0,2019/03/01 17:41:18,5.0,6445.0,2019/03/01 17:41:19,4,5156
130.206.193.109,2019/03/01 17:39:45,1.0,1289.0,2019/03/01 17:39:49,1.0,1289.0,2019/03/01 17:39:53,1.0,1289.0,2019/03/01 17:39:56,1.0,1289.0,2019/03/01 17:40:00,1.0,1289.0,2019/03/01 17:41:11,3.0,2022.0,2019/03/01 17:41:16,6.0,5752.0,2019/03/01 17:41:17,4.0,5019.0,2019/03/01 17:41:18,5.0,6445.0,2019/03/01 17:41:19,4.0,5156.0,2019/03/01 17:41:20,5,6311
130.206.193.109,2019/03/01 17:39:49,1.0,1289.0,2019/03/01 17:39:53,1.0,1289.0,2019/03/01 17:39:56,1.0,1289.0,2019/03/01 17:40:00,1.0,1289.0,2019/03/01 17:41:11,3.0,2022.0,2019/03/01 17:41:16,6.0,5752.0,2019/03/01 17:41:17,4.0,5019.0,2019/03/01 17:41:18,5.0,6445.0,2019/03/01 17:41:19,4.0,5156.0,2019/03/01 17:41:20,5.0,6311.0,2019/03/01 17:41:21,3,3873
130.206.193.109,2019/03/01 17:39:53,1.0,1289.0,2019/03/01 17:39:56,1.0,1289.0,2019/03/01 17:40:00,1.0,1289.0,2019/03/01 17:41:11,3.0,2022.0,2019/03/01 17:41:16,6.0,5752.0,2019/03/01 17:41:17,4.0,5019.0,2019/03/01 17:41:18,5.0,6445.0,2019/03/01 17:41:19,4.0,5156.0,2019/03/01 17:41:20,5.0,6311.0,2019/03/01 17:41:21,3.0,3873.0,2019/03/01 17:41:25,1,1291
130.206.193.109,2019/03/01 17:39:56,1.0,1289.0,2019/03/01 17:40:00,1.0,1289.0,2019/03/01 17:41:11,3.0,2022.0,2019/03/01 17:41:16,6.0,5752.0,2019/03/01 17:41:17,4.0,5019.0,2019/03/01 17:41:18,5.0,6445.0,2019/03/01 17:41:19,4.0,5156.0,2019/03/01 17:41:20,5.0,6311.0,2019/03/01 17:41:21,3.0,3873.0,2019/03/01 17:41:25,1.0,1291.0,2019/03/01 17:41:29,1,1291
130.206.193.109,2019/03/01 17:40:00,1.0,1289.0,2019/03/01 17:41:11,3.0,2022.0,2019/03/01 17:41:16,6.0,5752.0,2019/03/01 17:41:17,4.0,5019.0,2019/03/01 17:41:18,5.0,6445.0,2019/03/01 17:41:19,4.0,5156.0,2019/03/01 17:41:20,5.0,6311.0,2019/03/01 17:41:21,3.0,3873.0,2019/03/01 17:41:25,1.0,1291.0,2019/03/01 17:41:29,1.0,1291.0,2019/03/01 17:41:33,1,1291
130.206.193.109,2019/03/01 17:41:11,3.0,2022.0,2019/03/01 17:41:16,6.0,5752.0,2019/03/01 17:41:17,4.0,5019.0,2019/03/01 17:41:18,5.0,6445.0,2019/03/01 17:41:19,4.0,5156.0,2019/03/01 17:41:20,5.0,6311.0,2019/03/01 17:41:21,3.0,3873.0,2019/03/01 17:41:25,1.0,1291.0,2019/03/01 17:41:29,1.0,1291.0,2019/03/01 17:41:33,1.0,1291.0,2019/03/01 17:41:35,2,2443
130.206.193.109,2019/03/01 17:41:16,6.0,5752.0,2019/03/01 17:41:17,4.0,5019.0,2019/03/01 17:41:18,5.0,6445.0,2019/03/01 17:41:19,4.0,5156.0,2019/03/01 17:41:20,5.0,6311.0,2019/03/01 17:41:21,3.0,3873.0,2019/03/01 17:41:25,1.0,1291.0,2019/03/01 17:41:29,1.0,1291.0,2019/03/01 17:41:33,1.0,1291.0,2019/03/01 17:41:35,2.0,2443.0,2019/03/01 17:41:39,1,1291
130.206.193.109,2019/03/01 17:41:17,4.0,5019.0,2019/03/01 17:41:18,5.0,6445.0,2019/03/01 17:41:19,4.0,5156.0,2019/03/01 17:41:20,5.0,6311.0,2019/03/01 17:41:21,3.0,3873.0,2019/03/01 17:41:25,1.0,1291.0,2019/03/01 17:41:29,1.0,1291.0,2019/03/01 17:41:33,1.0,1291.0,2019/03/01 17:41:35,2.0,2443.0,2019/03/01 17:41:39,1.0,1291.0,2019/03/01 17:41:43,1,1291
130.206.193.109,2019/03/01 17:41:18,5.0,6445.0,2019/03/01 17:41:19,4.0,5156.0,2019/03/01 17:41:20,5.0,6311.0,2019/03/01 17:41:21,3.0,3873.0,2019/03/01 17:41:25,1.0,1291.0,2019/03/01 17:41:29,1.0,1291.0,2019/03/01 17:41:33,1.0,1291.0,2019/03/01 17:41:35,2.0,2443.0,2019/03/01 17:41:39,1.0,1291.0,2019/03/01 17:41:43,1.0,1291.0,2019/03/01 17:41:46,1,1291
130.206.193.109,2019/03/01 17:41:19,4.0,5156.0,2019/03/01 17:41:20,5.0,6311.0,2019/03/01 17:41:21,3.0,3873.0,2019/03/01 17:41:25,1.0,1291.0,2019/03/01 17:41:29,1.0,1291.0,2019/03/01 17:41:33,1.0,1291.0,2019/03/01 17:41:35,2.0,2443.0,2019/03/01 17:41:39,1.0,1291.0,2019/03/01 17:41:43,1.0,1291.0,2019/03/01 17:41:46,1.0,1291.0,2019/03/01 17:41:49,1,1291
130.206.193.109,2019/03/01 17:41:20,5.0,6311.0,2019/03/01 17:41:21,3.0,3873.0,2019/03/01 17:41:25,1.0,1291.0,2019/03/01 17:41:29,1.0,1291.0,2019/03/01 17:41:33,1.0,1291.0,2019/03/01 17:41:35,2.0,2443.0,2019/03/01 17:41:39,1.0,1291.0,2019/03/01 17:41:43,1.0,1291.0,2019/03/01 17:41:46,1.0,1291.0,2019/03/01 17:41:49,1.0,1291.0,2019/03/01 17:41:53,1,1291
130.206.193.109,2019/03/01 17:41:21,3.0,3873.0,2019/03/01 17:41:25,1.0,1291.0,2019/03/01 17:41:29,1.0,1291.0,2019/03/01 17:41:33,1.0,1291.0,2019/03/01 17:41:35,2.0,2443.0,2019/03/01 17:41:39,1.0,1291.0,2019/03/01 17:41:43,1.0,1291.0,2019/03/01 17:41:46,1.0,1291.0,2019/03/01 17:41:49,1.0,1291.0,2019/03/01 17:41:53,1.0,1291.0,2019/03/01 17:41:57,1,1291
130.206.193.109,2019/03/01 17:41:25,1.0,1291.0,2019/03/01 17:41:29,1.0,1291.0,2019/03/01 17:41:33,1.0,1291.0,2019/03/01 17:41:35,2.0,2443.0,2019/03/01 17:41:39,1.0,1291.0,2019/03/01 17:41:43,1.0,1291.0,2019/03/01 17:41:46,1.0,1291.0,2019/03/01 17:41:49,1.0,1291.0,2019/03/01 17:41:53,1.0,1291.0,2019/03/01 17:41:57,1.0,1291.0,2019/03/01 17:42:00,1,1291
130.206.193.109,2019/03/01 17:41:29,1.0,1291.0,2019/03/01 17:41:33,1.0,1291.0,2019/03/01 17:41:35,2.0,2443.0,2019/03/01 17:41:39,1.0,1291.0,2019/03/01 17:41:43,1.0,1291.0,2019/03/01 17:41:46,1.0,1291.0,2019/03/01 17:41:49,1.0,1291.0,2019/03/01 17:41:53,1.0,1291.0,2019/03/01 17:41:57,1.0,1291.0,2019/03/01 17:42:00,1.0,1291.0,2019/03/01 17:42:05,2,2443
130.206.193.109,2019/03/01 17:41:33,1.0,1291.0,2019/03/01 17:41:35,2.0,2443.0,2019/03/01 17:41:39,1.0,1291.0,2019/03/01 17:41:43,1.0,1291.0,2019/03/01 17:41:46,1.0,1291.0,2019/03/01 17:41:49,1.0,1291.0,2019/03/01 17:41:53,1.0,1291.0,2019/03/01 17:41:57,1.0,1291.0,2019/03/01 17:42:00,1.0,1291.0,2019/03/01 17:42:05,2.0,2443.0,2019/03/01 17:42:09,1,1291
130.206.193.109,2019/03/01 17:41:35,2.0,2443.0,2019/03/01 17:41:39,1.0,1291.0,2019/03/01 17:41:43,1.0,1291.0,2019/03/01 17:41:46,1.0,1291.0,2019/03/01 17:41:49,1.0,1291.0,2019/03/01 17:41:53,1.0,1291.0,2019/03/01 17:41:57,1.0,1291.0,2019/03/01 17:42:00,1.0,1291.0,2019/03/01 17:42:05,2.0,2443.0,2019/03/01 17:42:09,1.0,1291.0,2019/03/01 17:42:12,1,1291
130.206.193.109,2019/03/01 17:41:39,1.0,1291.0,2019/03/01 17:41:43,1.0,1291.0,2019/03/01 17:41:46,1.0,1291.0,2019/03/01 17:41:49,1.0,1291.0,2019/03/01 17:41:53,1.0,1291.0,2019/03/01 17:41:57,1.0,1291.0,2019/03/01 17:42:00,1.0,1291.0,2019/03/01 17:42:05,2.0,2443.0,2019/03/01 17:42:09,1.0,1291.0,2019/03/01 17:42:12,1.0,1291.0,2019/03/01 17:42:17,1,1291
130.206.193.109,2019/03/01 17:41:43,1.0,1291.0,2019/03/01 17:41:46,1.0,1291.0,2019/03/01 17:41:49,1.0,1291.0,2019/03/01 17:41:53,1.0,1291.0,2019/03/01 17:41:57,1.0,1291.0,2019/03/01 17:42:00,1.0,1291.0,2019/03/01 17:42:05,2.0,2443.0,2019/03/01 17:42:09,1.0,1291.0,2019/03/01 17:42:12,1.0,1291.0,2019/03/01 17:42:17,1.0,1291.0,2019/03/01 17:42:19,1,1291
130.206.193.109,2019/03/01 17:41:46,1.0,1291.0,2019/03/01 17:41:49,1.0,1291.0,2019/03/01 17:41:53,1.0,1291.0,2019/03/01 17:41:57,1.0,1291.0,2019/03/01 17:42:00,1.0,1291.0,2019/03/01 17:42:05,2.0,2443.0,2019/03/01 17:42:09,1.0,1291.0,2019/03/01 17:42:12,1.0,1291.0,2019/03/01 17:42:17,1.0,1291.0,2019/03/01 17:42:19,1.0,1291.0,2019/03/01 17:42:22,1,1291
130.206.193.109,2019/03/01 17:41:49,1.0,1291.0,2019/03/01 17:41:53,1.0,1291.0,2019/03/01 17:41:57,1.0,1291.0,2019/03/01 17:42:00,1.0,1291.0,2019/03/01 17:42:05,2.0,2443.0,2019/03/01 17:42:09,1.0,1291.0,2019/03/01 17:42:12,1.0,1291.0,2019/03/01 17:42:17,1.0,1291.0,2019/03/01 17:42:19,1.0,1291.0,2019/03/01 17:42:22,1.0,1291.0,2019/03/01 17:42:27,1,1291
192.168.1.149,2019/03/01 17:39:10,862.0,1199898.0,2019/03/01 17:39:11,2270.0,3151548.0,2019/03/01 17:39:12,297.0,342268.0,2019/03/01 17:39:13,35.0,16041.0,2019/03/01 17:39:14,1449.0,2057900.0,2019/03/01 17:39:15,5543.0,7885316.0,2019/03/01 17:39:16,2836.0,4038118.0,2019/03/01 17:39:19,80.0,110782.0,2019/03/01 17:39:20,3.0,163.0,2019/03/01 17:39:21,3.0,543.0,2019/03/01 17:39:23,3,161
192.168.1.149,2019/03/01 17:39:11,2270.0,3151548.0,2019/03/01 17:39:12,297.0,342268.0,2019/03/01 17:39:13,35.0,16041.0,2019/03/01 17:39:14,1449.0,2057900.0,2019/03/01 17:39:15,5543.0,7885316.0,2019/03/01 17:39:16,2836.0,4038118.0,2019/03/01 17:39:19,80.0,110782.0,2019/03/01 17:39:20,3.0,163.0,2019/03/01 17:39:21,3.0,543.0,2019/03/01 17:39:23,3.0,161.0,2019/03/01 17:39:25,1726,2439907
192.168.1.149,2019/03/01 17:39:12,297.0,342268.0,2019/03/01 17:39:13,35.0,16041.0,2019/03/01 17:39:14,1449.0,2057900.0,2019/03/01 17:39:15,5543.0,7885316.0,2019/03/01 17:39:16,2836.0,4038118.0,2019/03/01 17:39:19,80.0,110782.0,2019/03/01 17:39:20,3.0,163.0,2019/03/01 17:39:21,3.0,543.0,2019/03/01 17:39:23,3.0,161.0,2019/03/01 17:39:25,1726.0,2439907.0,2019/03/01 17:39:26,4855,6912223
192.168.1.149,2019/03/01 17:39:13,35.0,16041.0,2019/03/01 17:39:14,1449.0,2057900.0,2019/03/01 17:39:15,5543.0,7885316.0,2019/03/01 17:39:16,2836.0,4038118.0,2019/03/01 17:39:19,80.0,110782.0,2019/03/01 17:39:20,3.0,163.0,2019/03/01 17:39:21,3.0,543.0,2019/03/01 17:39:23,3.0,161.0,2019/03/01 17:39:25,1726.0,2439907.0,2019/03/01 17:39:26,4855.0,6912223.0,2019/03/01 17:39:27,6371,9077339
192.168.1.149,2019/03/01 17:39:14,1449.0,2057900.0,2019/03/01 17:39:15,5543.0,7885316.0,2019/03/01 17:39:16,2836.0,4038118.0,2019/03/01 17:39:19,80.0,110782.0,2019/03/01 17:39:20,3.0,163.0,2019/03/01 17:39:21,3.0,543.0,2019/03/01 17:39:23,3.0,161.0,2019/03/01 17:39:25,1726.0,2439907.0,2019/03/01 17:39:26,4855.0,6912223.0,2019/03/01 17:39:27,6371.0,9077339.0,2019/03/01 17:39:28,5005,7126524
192.168.1.149,2019/03/01 17:39:15,5543.0,7885316.0,2019/03/01 17:39:16,2836.0,4038118.0,2019/03/01 17:39:19,80.0,110782.0,2019/03/01 17:39:20,3.0,163.0,2019/03/01 17:39:21,3.0,543.0,2019/03/01 17:39:23,3.0,161.0,2019/03/01 17:39:25,1726.0,2439907.0,2019/03/01 17:39:26,4855.0,6912223.0,2019/03/01 17:39:27,6371.0,9077339.0,2019/03/01 17:39:28,5005.0,7126524.0,2019/03/01 17:39:29,6349,9032197
192.168.1.149,2019/03/01 17:39:16,2836.0,4038118.0,2019/03/01 17:39:19,80.0,110782.0,2019/03/01 17:39:20,3.0,163.0,2019/03/01 17:39:21,3.0,543.0,2019/03/01 17:39:23,3.0,161.0,2019/03/01 17:39:25,1726.0,2439907.0,2019/03/01 17:39:26,4855.0,6912223.0,2019/03/01 17:39:27,6371.0,9077339.0,2019/03/01 17:39:28,5005.0,7126524.0,2019/03/01 17:39:29,6349.0,9032197.0,2019/03/01 17:39:30,465,660138
192.168.1.149,2019/03/01 17:39:19,80.0,110782.0,2019/03/01 17:39:20,3.0,163.0,2019/03/01 17:39:21,3.0,543.0,2019/03/01 17:39:23,3.0,161.0,2019/03/01 17:39:25,1726.0,2439907.0,2019/03/01 17:39:26,4855.0,6912223.0,2019/03/01 17:39:27,6371.0,9077339.0,2019/03/01 17:39:28,5005.0,7126524.0,2019/03/01 17:39:29,6349.0,9032197.0,2019/03/01 17:39:30,465.0,660138.0,2019/03/01 17:39:32,1476,2099757
192.168.1.149,2019/03/01 17:39:20,3.0,163.0,2019/03/01 17:39:21,3.0,543.0,2019/03/01 17:39:23,3.0,161.0,2019/03/01 17:39:25,1726.0,2439907.0,2019/03/01 17:39:26,4855.0,6912223.0,2019/03/01 17:39:27,6371.0,9077339.0,2019/03/01 17:39:28,5005.0,7126524.0,2019/03/01 17:39:29,6349.0,9032197.0,2019/03/01 17:39:30,465.0,660138.0,2019/03/01 17:39:32,1476.0,2099757.0,2019/03/01 17:39:33,6,728
192.168.1.149,2019/03/01 17:39:21,3.0,543.0,2019/03/01 17:39:23,3.0,161.0,2019/03/01 17:39:25,1726.0,2439907.0,2019/03/01 17:39:26,4855.0,6912223.0,2019/03/01 17:39:27,6371.0,9077339.0,2019/03/01 17:39:28,5005.0,7126524.0,2019/03/01 17:39:29,6349.0,9032197.0,2019/03/01 17:39:30,465.0,660138.0,2019/03/01 17:39:32,1476.0,2099757.0,2019/03/01 17:39:33,6.0,728.0,2019/03/01 17:39:35,1818,2584513
192.168.1.149,2019/03/01 17:39:23,3.0,161.0,2019/03/01 17:39:25,1726.0,2439907.0,2019/03/01 17:39:26,4855.0,6912223.0,2019/03/01 17:39:27,6371.0,9077339.0,2019/03/01 17:39:28,5005.0,7126524.0,2019/03/01 17:39:29,6349.0,9032197.0,2019/03/01 17:39:30,465.0,660138.0,2019/03/01 17:39:32,1476.0,2099757.0,2019/03/01 17:39:33,6.0,728.0,2019/03/01 17:39:35,1818.0,2584513.0,2019/03/01 17:39:38,11,6220
192.168.1.149,2019/03/01 17:39:25,1726.0,2439907.0,2019/03/01 17:39:26,4855.0,6912223.0,2019/03/01 17:39:27,6371.0,9077339.0,2019/03/01 17:39:28,5005.0,7126524.0,2019/03/01 17:39:29,6349.0,9032197.0,2019/03/01 17:39:30,465.0,660138.0,2019/03/01 17:39:32,1476.0,2099757.0,2019/03/01 17:39:33,6.0,728.0,2019/03/01 17:39:35,1818.0,2584513.0,2019/03/01 17:39:38,11.0,6220.0,2019/03/01 17:39:40,1477,2101833
192.168.1.149,2019/03/01 17:39:26,4855.0,6912223.0,2019/03/01 17:39:27,6371.0,9077339.0,2019/03/01 17:39:28,5005.0,7126524.0,2019/03/01 17:39:29,6349.0,9032197.0,2019/03/01 17:39:30,465.0,660138.0,2019/03/01 17:39:32,1476.0,2099757.0,2019/03/01 17:39:33,6.0,728.0,2019/03/01 17:39:35,1818.0,2584513.0,2019/03/01 17:39:38,11.0,6220.0,2019/03/01 17:39:40,1477.0,2101833.0,2019/03/01 17:39:43,868,1237479
192.168.1.149,2019/03/01 17:39:27,6371.0,9077339.0,2019/03/01 17:39:28,5005.0,7126524.0,2019/03/01 17:39:29,6349.0,9032197.0,2019/03/01 17:39:30,465.0,660138.0,2019/03/01 17:39:32,1476.0,2099757.0,2019/03/01 17:39:33,6.0,728.0,2019/03/01 17:39:35,1818.0,2584513.0,2019/03/01 17:39:38,11.0,6220.0,2019/03/01 17:39:40,1477.0,2101833.0,2019/03/01 17:39:43,868.0,1237479.0,2019/03/01 17:39:44,49,62303
192.168.1.149,2019/03/01 17:39:28,5005.0,7126524.0,2019/03/01 17:39:29,6349.0,9032197.0,2019/03/01 17:39:30,465.0,660138.0,2019/03/01 17:39:32,1476.0,2099757.0,2019/03/01 17:39:33,6.0,728.0,2019/03/01 17:39:35,1818.0,2584513.0,2019/03/01 17:39:38,11.0,6220.0,2019/03/01 17:39:40,1477.0,2101833.0,2019/03/01 17:39:43,868.0,1237479.0,2019/03/01 17:39:44,49.0,62303.0,2019/03/01 17:39:45,209,298052
192.168.1.149,2019/03/01 17:39:29,6349.0,9032197.0,2019/03/01 17:39:30,465.0,660138.0,2019/03/01 17:39:32,1476.0,2099757.0,2019/03/01 17:39:33,6.0,728.0,2019/03/01 17:39:35,1818.0,2584513.0,2019/03/01 17:39:38,11.0,6220.0,2019/03/01 17:39:40,1477.0,2101833.0,2019/03/01 17:39:43,868.0,1237479.0,2019/03/01 17:39:44,49.0,62303.0,2019/03/01 17:39:45,209.0,298052.0,2019/03/01 17:39:46,1268,1803781
192.168.1.149,2019/03/01 17:39:30,465.0,660138.0,2019/03/01 17:39:32,1476.0,2099757.0,2019/03/01 17:39:33,6.0,728.0,2019/03/01 17:39:35,1818.0,2584513.0,2019/03/01 17:39:38,11.0,6220.0,2019/03/01 17:39:40,1477.0,2101833.0,2019/03/01 17:39:43,868.0,1237479.0,2019/03/01 17:39:44,49.0,62303.0,2019/03/01 17:39:45,209.0,298052.0,2019/03/01 17:39:46,1268.0,1803781.0,2019/03/01 17:39:49,1477,2101833
192.168.1.149,2019/03/01 17:39:32,1476.0,2099757.0,2019/03/01 17:39:33,6.0,728.0,2019/03/01 17:39:35,1818.0,2584513.0,2019/03/01 17:39:38,11.0,6220.0,2019/03/01 17:39:40,1477.0,2101833.0,2019/03/01 17:39:43,868.0,1237479.0,2019/03/01 17:39:44,49.0,62303.0,2019/03/01 17:39:45,209.0,298052.0,2019/03/01 17:39:46,1268.0,1803781.0,2019/03/01 17:39:49,1477.0,2101833.0,2019/03/01 17:39:50,6,610
192.168.1.149,2019/03/01 17:39:33,6.0,728.0,2019/03/01 17:39:35,1818.0,2584513.0,2019/03/01 17:39:38,11.0,6220.0,2019/03/01 17:39:40,1477.0,2101833.0,2019/03/01 17:39:43,868.0,1237479.0,2019/03/01 17:39:44,49.0,62303.0,2019/03/01 17:39:45,209.0,298052.0,2019/03/01 17:39:46,1268.0,1803781.0,2019/03/01 17:39:49,1477.0,2101833.0,2019/03/01 17:39:50,6.0,610.0,2019/03/01 17:39:53,960,1367568
192.168.1.149,2019/03/01 17:39:35,1818.0,2584513.0,2019/03/01 17:39:38,11.0,6220.0,2019/03/01 17:39:40,1477.0,2101833.0,2019/03/01 17:39:43,868.0,1237479.0,2019/03/01 17:39:44,49.0,62303.0,2019/03/01 17:39:45,209.0,298052.0,2019/03/01 17:39:46,1268.0,1803781.0,2019/03/01 17:39:49,1477.0,2101833.0,2019/03/01 17:39:50,6.0,610.0,2019/03/01 17:39:53,960.0,1367568.0,2019/03/01 17:39:56,1477,2101833
