ip_dst,time(t-10),traffic(t-10),data_len(t-10),time(t-9),traffic(t-9),data_len(t-9),time(t-8),traffic(t-8),data_len(t-8),time(t-7),traffic(t-7),data_len(t-7),time(t-6),traffic(t-6),data_len(t-6),time(t-5),traffic(t-5),data_len(t-5),time(t-4),traffic(t-4),data_len(t-4),time(t-3),traffic(t-3),data_len(t-3),time(t-2),traffic(t-2),data_len(t-2),time(t-1),traffic(t-1),data_len(t-1),time(t),traffic(t),data_len(t)
216.58.201.162,2019/02/28 22:59:06,7.0,1419.0,2019/02/28 22:59:07,2.0,147.0,2019/02/28 22:59:08,5.0,1251.0,2019/02/28 22:59:10,7.0,1530.0,2019/02/28 22:59:17,7.0,1531.0,2019/02/28 22:59:21,5.0,1437.0,2019/02/28 22:59:22,2.0,92.0,2019/02/28 22:59:39,10.0,4554.0,2019/02/28 22:59:40,11.0,983.0,2019/02/28 22:59:41,28.0,5065.0,2019/02/28 22:59:42,21,6123
216.58.201.162,2019/02/28 22:59:07,2.0,147.0,2019/02/28 22:59:08,5.0,1251.0,2019/02/28 22:59:10,7.0,1530.0,2019/02/28 22:59:17,7.0,1531.0,2019/02/28 22:59:21,5.0,1437.0,2019/02/28 22:59:22,2.0,92.0,2019/02/28 22:59:39,10.0,4554.0,2019/02/28 22:59:40,11.0,983.0,2019/02/28 22:59:41,28.0,5065.0,2019/02/28 22:59:42,21.0,6123.0,2019/02/28 22:59:43,18,6342
216.58.201.162,2019/02/28 22:59:08,5.0,1251.0,2019/02/28 22:59:10,7.0,1530.0,2019/02/28 22:59:17,7.0,1531.0,2019/02/28 22:59:21,5.0,1437.0,2019/02/28 22:59:22,2.0,92.0,2019/02/28 22:59:39,10.0,4554.0,2019/02/28 22:59:40,11.0,983.0,2019/02/28 22:59:41,28.0,5065.0,2019/02/28 22:59:42,21.0,6123.0,2019/02/28 22:59:43,18.0,6342.0,2019/02/28 22:59:44,5,1867
216.58.201.162,2019/02/28 22:59:10,7.0,1530.0,2019/02/28 22:59:17,7.0,1531.0,2019/02/28 22:59:21,5.0,1437.0,2019/02/28 22:59:22,2.0,92.0,2019/02/28 22:59:39,10.0,4554.0,2019/02/28 22:59:40,11.0,983.0,2019/02/28 22:59:41,28.0,5065.0,2019/02/28 22:59:42,21.0,6123.0,2019/02/28 22:59:43,18.0,6342.0,2019/02/28 22:59:44,5.0,1867.0,2019/02/28 22:59:45,6,939
216.58.201.162,2019/02/28 22:59:17,7.0,1531.0,2019/02/28 22:59:21,5.0,1437.0,2019/02/28 22:59:22,2.0,92.0,2019/02/28 22:59:39,10.0,4554.0,2019/02/28 22:59:40,11.0,983.0,2019/02/28 22:59:41,28.0,5065.0,2019/02/28 22:59:42,21.0,6123.0,2019/02/28 22:59:43,18.0,6342.0,2019/02/28 22:59:44,5.0,1867.0,2019/02/28 22:59:45,6.0,939.0,2019/02/28 22:59:46,10,2440
216.58.201.162,2019/02/28 22:59:21,5.0,1437.0,2019/02/28 22:59:22,2.0,92.0,2019/02/28 22:59:39,10.0,4554.0,2019/02/28 22:59:40,11.0,983.0,2019/02/28 22:59:41,28.0,5065.0,2019/02/28 22:59:42,21.0,6123.0,2019/02/28 22:59:43,18.0,6342.0,2019/02/28 22:59:44,5.0,1867.0,2019/02/28 22:59:45,6.0,939.0,2019/02/28 22:59:46,10.0,2440.0,2019/02/28 22:59:48,3,2274
216.58.201.162,2019/02/28 22:59:22,2.0,92.0,2019/02/28 22:59:39,10.0,4554.0,2019/02/28 22:59:40,11.0,983.0,2019/02/28 22:59:41,28.0,5065.0,2019/02/28 22:59:42,21.0,6123.0,2019/02/28 22:59:43,18.0,6342.0,2019/02/28 22:59:44,5.0,1867.0,2019/02/28 22:59:45,6.0,939.0,2019/02/28 22:59:46,10.0,2440.0,2019/02/28 22:59:48,3.0,2274.0,2019/02/28 22:59:50,7,1634
216.58.201.162,2019/02/28 22:59:39,10.0,4554.0,2019/02/28 22:59:40,11.0,983.0,2019/02/28 22:59:41,28.0,5065.0,2019/02/28 22:59:42,21.0,6123.0,2019/02/28 22:59:43,18.0,6342.0,2019/02/28 22:59:44,5.0,1867.0,2019/02/28 22:59:45,6.0,939.0,2019/02/28 22:59:46,10.0,2440.0,2019/02/28 22:59:48,3.0,2274.0,2019/02/28 22:59:50,7.0,1634.0,2019/02/28 22:59:54,8,1408
216.58.201.162,2019/02/28 22:59:40,11.0,983.0,2019/02/28 22:59:41,28.0,5065.0,2019/02/28 22:59:42,21.0,6123.0,2019/02/28 22:59:43,18.0,6342.0,2019/02/28 22:59:44,5.0,1867.0,2019/02/28 22:59:45,6.0,939.0,2019/02/28 22:59:46,10.0,2440.0,2019/02/28 22:59:48,3.0,2274.0,2019/02/28 22:59:50,7.0,1634.0,2019/02/28 22:59:54,8.0,1408.0,2019/02/28 22:59:55,7,1363
216.58.201.162,2019/02/28 22:59:41,28.0,5065.0,2019/02/28 22:59:42,21.0,6123.0,2019/02/28 22:59:43,18.0,6342.0,2019/02/28 22:59:44,5.0,1867.0,2019/02/28 22:59:45,6.0,939.0,2019/02/28 22:59:46,10.0,2440.0,2019/02/28 22:59:48,3.0,2274.0,2019/02/28 22:59:50,7.0,1634.0,2019/02/28 22:59:54,8.0,1408.0,2019/02/28 22:59:55,7.0,1363.0,2019/02/28 22:59:59,7,1536
216.58.201.162,2019/02/28 22:59:42,21.0,6123.0,2019/02/28 22:59:43,18.0,6342.0,2019/02/28 22:59:44,5.0,1867.0,2019/02/28 22:59:45,6.0,939.0,2019/02/28 22:59:46,10.0,2440.0,2019/02/28 22:59:48,3.0,2274.0,2019/02/28 22:59:50,7.0,1634.0,2019/02/28 22:59:54,8.0,1408.0,2019/02/28 22:59:55,7.0,1363.0,2019/02/28 22:59:59,7.0,1536.0,2019/02/28 23:00:04,2,147
216.58.201.162,2019/02/28 22:59:43,18.0,6342.0,2019/02/28 22:59:44,5.0,1867.0,2019/02/28 22:59:45,6.0,939.0,2019/02/28 22:59:46,10.0,2440.0,2019/02/28 22:59:48,3.0,2274.0,2019/02/28 22:59:50,7.0,1634.0,2019/02/28 22:59:54,8.0,1408.0,2019/02/28 22:59:55,7.0,1363.0,2019/02/28 22:59:59,7.0,1536.0,2019/02/28 23:00:04,2.0,147.0,2019/02/28 23:00:05,5,1337
216.58.201.162,2019/02/28 22:59:44,5.0,1867.0,2019/02/28 22:59:45,6.0,939.0,2019/02/28 22:59:46,10.0,2440.0,2019/02/28 22:59:48,3.0,2274.0,2019/02/28 22:59:50,7.0,1634.0,2019/02/28 22:59:54,8.0,1408.0,2019/02/28 22:59:55,7.0,1363.0,2019/02/28 22:59:59,7.0,1536.0,2019/02/28 23:00:04,2.0,147.0,2019/02/28 23:00:05,5.0,1337.0,2019/02/28 23:00:08,2,147
216.58.201.162,2019/02/28 22:59:45,6.0,939.0,2019/02/28 22:59:46,10.0,2440.0,2019/02/28 22:59:48,3.0,2274.0,2019/02/28 22:59:50,7.0,1634.0,2019/02/28 22:59:54,8.0,1408.0,2019/02/28 22:59:55,7.0,1363.0,2019/02/28 22:59:59,7.0,1536.0,2019/02/28 23:00:04,2.0,147.0,2019/02/28 23:00:05,5.0,1337.0,2019/02/28 23:00:08,2.0,147.0,2019/02/28 23:00:09,5,1389
216.58.201.162,2019/02/28 22:59:46,10.0,2440.0,2019/02/28 22:59:48,3.0,2274.0,2019/02/28 22:59:50,7.0,1634.0,2019/02/28 22:59:54,8.0,1408.0,2019/02/28 22:59:55,7.0,1363.0,2019/02/28 22:59:59,7.0,1536.0,2019/02/28 23:00:04,2.0,147.0,2019/02/28 23:00:05,5.0,1337.0,2019/02/28 23:00:08,2.0,147.0,2019/02/28 23:00:09,5.0,1389.0,2019/02/28 23:00:14,7,1508
216.58.201.162,2019/02/28 22:59:48,3.0,2274.0,2019/02/28 22:59:50,7.0,1634.0,2019/02/28 22:59:54,8.0,1408.0,2019/02/28 22:59:55,7.0,1363.0,2019/02/28 22:59:59,7.0,1536.0,2019/02/28 23:00:04,2.0,147.0,2019/02/28 23:00:05,5.0,1337.0,2019/02/28 23:00:08,2.0,147.0,2019/02/28 23:00:09,5.0,1389.0,2019/02/28 23:00:14,7.0,1508.0,2019/02/28 23:00:20,7,1508
216.58.201.162,2019/02/28 22:59:50,7.0,1634.0,2019/02/28 22:59:54,8.0,1408.0,2019/02/28 22:59:55,7.0,1363.0,2019/02/28 22:59:59,7.0,1536.0,2019/02/28 23:00:04,2.0,147.0,2019/02/28 23:00:05,5.0,1337.0,2019/02/28 23:00:08,2.0,147.0,2019/02/28 23:00:09,5.0,1389.0,2019/02/28 23:00:14,7.0,1508.0,2019/02/28 23:00:20,7.0,1508.0,2019/02/28 23:00:25,7,1559
192.168.1.149,2019/02/28 23:20:52,13.0,7685.0,2019/02/28 23:20:53,73.0,70341.0,2019/02/28 23:20:56,23.0,2332.0,2019/02/28 23:20:57,20.0,2105.0,2019/02/28 23:20:58,14.0,2333.0,2019/02/28 23:20:59,18.0,1876.0,2019/02/28 23:21:00,5.0,554.0,2019/02/28 23:21:01,15.0,1813.0,2019/02/28 23:21:02,155.0,195716.0,2019/02/28 23:21:03,71.0,75947.0,2019/02/28 23:21:05,10,6485
192.168.1.149,2019/02/28 23:20:53,73.0,70341.0,2019/02/28 23:20:56,23.0,2332.0,2019/02/28 23:20:57,20.0,2105.0,2019/02/28 23:20:58,14.0,2333.0,2019/02/28 23:20:59,18.0,1876.0,2019/02/28 23:21:00,5.0,554.0,2019/02/28 23:21:01,15.0,1813.0,2019/02/28 23:21:02,155.0,195716.0,2019/02/28 23:21:03,71.0,75947.0,2019/02/28 23:21:05,10.0,6485.0,2019/02/28 23:21:06,23,13789
192.168.1.149,2019/02/28 23:20:56,23.0,2332.0,2019/02/28 23:20:57,20.0,2105.0,2019/02/28 23:20:58,14.0,2333.0,2019/02/28 23:20:59,18.0,1876.0,2019/02/28 23:21:00,5.0,554.0,2019/02/28 23:21:01,15.0,1813.0,2019/02/28 23:21:02,155.0,195716.0,2019/02/28 23:21:03,71.0,75947.0,2019/02/28 23:21:05,10.0,6485.0,2019/02/28 23:21:06,23.0,13789.0,2019/02/28 23:21:07,480,619801
192.168.1.149,2019/02/28 23:20:57,20.0,2105.0,2019/02/28 23:20:58,14.0,2333.0,2019/02/28 23:20:59,18.0,1876.0,2019/02/28 23:21:00,5.0,554.0,2019/02/28 23:21:01,15.0,1813.0,2019/02/28 23:21:02,155.0,195716.0,2019/02/28 23:21:03,71.0,75947.0,2019/02/28 23:21:05,10.0,6485.0,2019/02/28 23:21:06,23.0,13789.0,2019/02/28 23:21:07,480.0,619801.0,2019/02/28 23:21:08,617,810096
192.168.1.149,2019/02/28 23:20:58,14.0,2333.0,2019/02/28 23:20:59,18.0,1876.0,2019/02/28 23:21:00,5.0,554.0,2019/02/28 23:21:01,15.0,1813.0,2019/02/28 23:21:02,155.0,195716.0,2019/02/28 23:21:03,71.0,75947.0,2019/02/28 23:21:05,10.0,6485.0,2019/02/28 23:21:06,23.0,13789.0,2019/02/28 23:21:07,480.0,619801.0,2019/02/28 23:21:08,617.0,810096.0,2019/02/28 23:21:09,58,31736
192.168.1.149,2019/02/28 23:20:59,18.0,1876.0,2019/02/28 23:21:00,5.0,554.0,2019/02/28 23:21:01,15.0,1813.0,2019/02/28 23:21:02,155.0,195716.0,2019/02/28 23:21:03,71.0,75947.0,2019/02/28 23:21:05,10.0,6485.0,2019/02/28 23:21:06,23.0,13789.0,2019/02/28 23:21:07,480.0,619801.0,2019/02/28 23:21:08,617.0,810096.0,2019/02/28 23:21:09,58.0,31736.0,2019/02/28 23:21:10,1019,1372279
192.168.1.149,2019/02/28 23:21:00,5.0,554.0,2019/02/28 23:21:01,15.0,1813.0,2019/02/28 23:21:02,155.0,195716.0,2019/02/28 23:21:03,71.0,75947.0,2019/02/28 23:21:05,10.0,6485.0,2019/02/28 23:21:06,23.0,13789.0,2019/02/28 23:21:07,480.0,619801.0,2019/02/28 23:21:08,617.0,810096.0,2019/02/28 23:21:09,58.0,31736.0,2019/02/28 23:21:10,1019.0,1372279.0,2019/02/28 23:21:11,166,225431
192.168.1.149,2019/02/28 23:21:01,15.0,1813.0,2019/02/28 23:21:02,155.0,195716.0,2019/02/28 23:21:03,71.0,75947.0,2019/02/28 23:21:05,10.0,6485.0,2019/02/28 23:21:06,23.0,13789.0,2019/02/28 23:21:07,480.0,619801.0,2019/02/28 23:21:08,617.0,810096.0,2019/02/28 23:21:09,58.0,31736.0,2019/02/28 23:21:10,1019.0,1372279.0,2019/02/28 23:21:11,166.0,225431.0,2019/02/28 23:21:13,2,656
192.168.1.149,2019/02/28 23:21:02,155.0,195716.0,2019/02/28 23:21:03,71.0,75947.0,2019/02/28 23:21:05,10.0,6485.0,2019/02/28 23:21:06,23.0,13789.0,2019/02/28 23:21:07,480.0,619801.0,2019/02/28 23:21:08,617.0,810096.0,2019/02/28 23:21:09,58.0,31736.0,2019/02/28 23:21:10,1019.0,1372279.0,2019/02/28 23:21:11,166.0,225431.0,2019/02/28 23:21:13,2.0,656.0,2019/02/28 23:21:14,2,383
192.168.1.149,2019/02/28 23:21:03,71.0,75947.0,2019/02/28 23:21:05,10.0,6485.0,2019/02/28 23:21:06,23.0,13789.0,2019/02/28 23:21:07,480.0,619801.0,2019/02/28 23:21:08,617.0,810096.0,2019/02/28 23:21:09,58.0,31736.0,2019/02/28 23:21:10,1019.0,1372279.0,2019/02/28 23:21:11,166.0,225431.0,2019/02/28 23:21:13,2.0,656.0,2019/02/28 23:21:14,2.0,383.0,2019/02/28 23:21:18,1,258
192.168.1.149,2019/02/28 23:21:05,10.0,6485.0,2019/02/28 23:21:06,23.0,13789.0,2019/02/28 23:21:07,480.0,619801.0,2019/02/28 23:21:08,617.0,810096.0,2019/02/28 23:21:09,58.0,31736.0,2019/02/28 23:21:10,1019.0,1372279.0,2019/02/28 23:21:11,166.0,225431.0,2019/02/28 23:21:13,2.0,656.0,2019/02/28 23:21:14,2.0,383.0,2019/02/28 23:21:18,1.0,258.0,2019/02/28 23:21:25,7,3163
192.168.1.149,2019/02/28 23:21:06,23.0,13789.0,2019/02/28 23:21:07,480.0,619801.0,2019/02/28 23:21:08,617.0,810096.0,2019/02/28 23:21:09,58.0,31736.0,2019/02/28 23:21:10,1019.0,1372279.0,2019/02/28 23:21:11,166.0,225431.0,2019/02/28 23:21:13,2.0,656.0,2019/02/28 23:21:14,2.0,383.0,2019/02/28 23:21:18,1.0,258.0,2019/02/28 23:21:25,7.0,3163.0,2019/02/28 23:21:29,2,304
192.168.1.149,2019/02/28 23:21:07,480.0,619801.0,2019/02/28 23:21:08,617.0,810096.0,2019/02/28 23:21:09,58.0,31736.0,2019/02/28 23:21:10,1019.0,1372279.0,2019/02/28 23:21:11,166.0,225431.0,2019/02/28 23:21:13,2.0,656.0,2019/02/28 23:21:14,2.0,383.0,2019/02/28 23:21:18,1.0,258.0,2019/02/28 23:21:25,7.0,3163.0,2019/02/28 23:21:29,2.0,304.0,2019/02/28 23:21:30,5,5373
192.168.1.149,2019/02/28 23:21:08,617.0,810096.0,2019/02/28 23:21:09,58.0,31736.0,2019/02/28 23:21:10,1019.0,1372279.0,2019/02/28 23:21:11,166.0,225431.0,2019/02/28 23:21:13,2.0,656.0,2019/02/28 23:21:14,2.0,383.0,2019/02/28 23:21:18,1.0,258.0,2019/02/28 23:21:25,7.0,3163.0,2019/02/28 23:21:29,2.0,304.0,2019/02/28 23:21:30,5.0,5373.0,2019/02/28 23:21:32,2,656
192.168.1.149,2019/02/28 23:21:09,58.0,31736.0,2019/02/28 23:21:10,1019.0,1372279.0,2019/02/28 23:21:11,166.0,225431.0,2019/02/28 23:21:13,2.0,656.0,2019/02/28 23:21:14,2.0,383.0,2019/02/28 23:21:18,1.0,258.0,2019/02/28 23:21:25,7.0,3163.0,2019/02/28 23:21:29,2.0,304.0,2019/02/28 23:21:30,5.0,5373.0,2019/02/28 23:21:32,2.0,656.0,2019/02/28 23:21:35,5,5925
192.168.1.149,2019/02/28 23:21:10,1019.0,1372279.0,2019/02/28 23:21:11,166.0,225431.0,2019/02/28 23:21:13,2.0,656.0,2019/02/28 23:21:14,2.0,383.0,2019/02/28 23:21:18,1.0,258.0,2019/02/28 23:21:25,7.0,3163.0,2019/02/28 23:21:29,2.0,304.0,2019/02/28 23:21:30,5.0,5373.0,2019/02/28 23:21:32,2.0,656.0,2019/02/28 23:21:35,5.0,5925.0,2019/02/28 23:21:39,3,687
192.168.1.149,2019/02/28 23:21:11,166.0,225431.0,2019/02/28 23:21:13,2.0,656.0,2019/02/28 23:21:14,2.0,383.0,2019/02/28 23:21:18,1.0,258.0,2019/02/28 23:21:25,7.0,3163.0,2019/02/28 23:21:29,2.0,304.0,2019/02/28 23:21:30,5.0,5373.0,2019/02/28 23:21:32,2.0,656.0,2019/02/28 23:21:35,5.0,5925.0,2019/02/28 23:21:39,3.0,687.0,2019/02/28 23:21:40,2,403
192.168.1.149,2019/02/28 23:21:13,2.0,656.0,2019/02/28 23:21:14,2.0,383.0,2019/02/28 23:21:18,1.0,258.0,2019/02/28 23:21:25,7.0,3163.0,2019/02/28 23:21:29,2.0,304.0,2019/02/28 23:21:30,5.0,5373.0,2019/02/28 23:21:32,2.0,656.0,2019/02/28 23:21:35,5.0,5925.0,2019/02/28 23:21:39,3.0,687.0,2019/02/28 23:21:40,2.0,403.0,2019/02/28 23:21:50,1,258
192.168.1.149,2019/02/28 23:21:14,2.0,383.0,2019/02/28 23:21:18,1.0,258.0,2019/02/28 23:21:25,7.0,3163.0,2019/02/28 23:21:29,2.0,304.0,2019/02/28 23:21:30,5.0,5373.0,2019/02/28 23:21:32,2.0,656.0,2019/02/28 23:21:35,5.0,5925.0,2019/02/28 23:21:39,3.0,687.0,2019/02/28 23:21:40,2.0,403.0,2019/02/28 23:21:50,1.0,258.0,2019/02/28 23:21:51,3,702
192.168.1.149,2019/02/28 23:21:18,1.0,258.0,2019/02/28 23:21:25,7.0,3163.0,2019/02/28 23:21:29,2.0,304.0,2019/02/28 23:21:30,5.0,5373.0,2019/02/28 23:21:32,2.0,656.0,2019/02/28 23:21:35,5.0,5925.0,2019/02/28 23:21:39,3.0,687.0,2019/02/28 23:21:40,2.0,403.0,2019/02/28 23:21:50,1.0,258.0,2019/02/28 23:21:51,3.0,702.0,2019/02/28 23:21:52,5,5917
192.168.1.149,2019/02/28 23:21:25,7.0,3163.0,2019/02/28 23:21:29,2.0,304.0,2019/02/28 23:21:30,5.0,5373.0,2019/02/28 23:21:32,2.0,656.0,2019/02/28 23:21:35,5.0,5925.0,2019/02/28 23:21:39,3.0,687.0,2019/02/28 23:21:40,2.0,403.0,2019/02/28 23:21:50,1.0,258.0,2019/02/28 23:21:51,3.0,702.0,2019/02/28 23:21:52,5.0,5917.0,2019/02/28 23:21:54,4,24
192.168.1.149,2019/02/28 23:21:29,2.0,304.0,2019/02/28 23:21:30,5.0,5373.0,2019/02/28 23:21:32,2.0,656.0,2019/02/28 23:21:35,5.0,5925.0,2019/02/28 23:21:39,3.0,687.0,2019/02/28 23:21:40,2.0,403.0,2019/02/28 23:21:50,1.0,258.0,2019/02/28 23:21:51,3.0,702.0,2019/02/28 23:21:52,5.0,5917.0,2019/02/28 23:21:54,4.0,24.0,2019/02/28 23:21:55,443,627998
192.168.1.149,2019/02/28 23:21:30,5.0,5373.0,2019/02/28 23:21:32,2.0,656.0,2019/02/28 23:21:35,5.0,5925.0,2019/02/28 23:21:39,3.0,687.0,2019/02/28 23:21:40,2.0,403.0,2019/02/28 23:21:50,1.0,258.0,2019/02/28 23:21:51,3.0,702.0,2019/02/28 23:21:52,5.0,5917.0,2019/02/28 23:21:54,4.0,24.0,2019/02/28 23:21:55,443.0,627998.0,2019/02/28 23:21:59,2,655
192.168.1.149,2019/02/28 23:21:32,2.0,656.0,2019/02/28 23:21:35,5.0,5925.0,2019/02/28 23:21:39,3.0,687.0,2019/02/28 23:21:40,2.0,403.0,2019/02/28 23:21:50,1.0,258.0,2019/02/28 23:21:51,3.0,702.0,2019/02/28 23:21:52,5.0,5917.0,2019/02/28 23:21:54,4.0,24.0,2019/02/28 23:21:55,443.0,627998.0,2019/02/28 23:21:59,2.0,655.0,2019/02/28 23:22:00,1,31
192.168.1.149,2019/02/28 23:21:35,5.0,5925.0,2019/02/28 23:21:39,3.0,687.0,2019/02/28 23:21:40,2.0,403.0,2019/02/28 23:21:50,1.0,258.0,2019/02/28 23:21:51,3.0,702.0,2019/02/28 23:21:52,5.0,5917.0,2019/02/28 23:21:54,4.0,24.0,2019/02/28 23:21:55,443.0,627998.0,2019/02/28 23:21:59,2.0,655.0,2019/02/28 23:22:00,1.0,31.0,2019/02/28 23:22:01,2,403
192.168.1.149,2019/02/28 23:21:39,3.0,687.0,2019/02/28 23:21:40,2.0,403.0,2019/02/28 23:21:50,1.0,258.0,2019/02/28 23:21:51,3.0,702.0,2019/02/28 23:21:52,5.0,5917.0,2019/02/28 23:21:54,4.0,24.0,2019/02/28 23:21:55,443.0,627998.0,2019/02/28 23:21:59,2.0,655.0,2019/02/28 23:22:00,1.0,31.0,2019/02/28 23:22:01,2.0,403.0,2019/02/28 23:22:04,2,656
192.168.1.149,2019/02/28 23:21:40,2.0,403.0,2019/02/28 23:21:50,1.0,258.0,2019/02/28 23:21:51,3.0,702.0,2019/02/28 23:21:52,5.0,5917.0,2019/02/28 23:21:54,4.0,24.0,2019/02/28 23:21:55,443.0,627998.0,2019/02/28 23:21:59,2.0,655.0,2019/02/28 23:22:00,1.0,31.0,2019/02/28 23:22:01,2.0,403.0,2019/02/28 23:22:04,2.0,656.0,2019/02/28 23:22:10,2,656
192.168.1.149,2019/02/28 23:21:50,1.0,258.0,2019/02/28 23:21:51,3.0,702.0,2019/02/28 23:21:52,5.0,5917.0,2019/02/28 23:21:54,4.0,24.0,2019/02/28 23:21:55,443.0,627998.0,2019/02/28 23:21:59,2.0,655.0,2019/02/28 23:22:00,1.0,31.0,2019/02/28 23:22:01,2.0,403.0,2019/02/28 23:22:04,2.0,656.0,2019/02/28 23:22:10,2.0,656.0,2019/02/28 23:22:11,1,258
192.168.1.149,2019/02/28 23:21:51,3.0,702.0,2019/02/28 23:21:52,5.0,5917.0,2019/02/28 23:21:54,4.0,24.0,2019/02/28 23:21:55,443.0,627998.0,2019/02/28 23:21:59,2.0,655.0,2019/02/28 23:22:00,1.0,31.0,2019/02/28 23:22:01,2.0,403.0,2019/02/28 23:22:04,2.0,656.0,2019/02/28 23:22:10,2.0,656.0,2019/02/28 23:22:11,1.0,258.0,2019/02/28 23:22:14,2,77
192.168.1.149,2019/02/28 23:21:52,5.0,5917.0,2019/02/28 23:21:54,4.0,24.0,2019/02/28 23:21:55,443.0,627998.0,2019/02/28 23:21:59,2.0,655.0,2019/02/28 23:22:00,1.0,31.0,2019/02/28 23:22:01,2.0,403.0,2019/02/28 23:22:04,2.0,656.0,2019/02/28 23:22:10,2.0,656.0,2019/02/28 23:22:11,1.0,258.0,2019/02/28 23:22:14,2.0,77.0,2019/02/28 23:22:16,2,656
192.168.1.149,2019/02/28 23:21:54,4.0,24.0,2019/02/28 23:21:55,443.0,627998.0,2019/02/28 23:21:59,2.0,655.0,2019/02/28 23:22:00,1.0,31.0,2019/02/28 23:22:01,2.0,403.0,2019/02/28 23:22:04,2.0,656.0,2019/02/28 23:22:10,2.0,656.0,2019/02/28 23:22:11,1.0,258.0,2019/02/28 23:22:14,2.0,77.0,2019/02/28 23:22:16,2.0,656.0,2019/02/28 23:22:17,6,7094
192.168.1.149,2019/02/28 23:21:55,443.0,627998.0,2019/02/28 23:21:59,2.0,655.0,2019/02/28 23:22:00,1.0,31.0,2019/02/28 23:22:01,2.0,403.0,2019/02/28 23:22:04,2.0,656.0,2019/02/28 23:22:10,2.0,656.0,2019/02/28 23:22:11,1.0,258.0,2019/02/28 23:22:14,2.0,77.0,2019/02/28 23:22:16,2.0,656.0,2019/02/28 23:22:17,6.0,7094.0,2019/02/28 23:22:21,2,445
192.168.1.149,2019/02/28 23:21:59,2.0,655.0,2019/02/28 23:22:00,1.0,31.0,2019/02/28 23:22:01,2.0,403.0,2019/02/28 23:22:04,2.0,656.0,2019/02/28 23:22:10,2.0,656.0,2019/02/28 23:22:11,1.0,258.0,2019/02/28 23:22:14,2.0,77.0,2019/02/28 23:22:16,2.0,656.0,2019/02/28 23:22:17,6.0,7094.0,2019/02/28 23:22:21,2.0,445.0,2019/02/28 23:22:22,6,5608
192.168.1.149,2019/02/28 23:22:00,1.0,31.0,2019/02/28 23:22:01,2.0,403.0,2019/02/28 23:22:04,2.0,656.0,2019/02/28 23:22:10,2.0,656.0,2019/02/28 23:22:11,1.0,258.0,2019/02/28 23:22:14,2.0,77.0,2019/02/28 23:22:16,2.0,656.0,2019/02/28 23:22:17,6.0,7094.0,2019/02/28 23:22:21,2.0,445.0,2019/02/28 23:22:22,6.0,5608.0,2019/02/28 23:22:26,2,656
192.168.1.149,2019/02/28 23:22:01,2.0,403.0,2019/02/28 23:22:04,2.0,656.0,2019/02/28 23:22:10,2.0,656.0,2019/02/28 23:22:11,1.0,258.0,2019/02/28 23:22:14,2.0,77.0,2019/02/28 23:22:16,2.0,656.0,2019/02/28 23:22:17,6.0,7094.0,2019/02/28 23:22:21,2.0,445.0,2019/02/28 23:22:22,6.0,5608.0,2019/02/28 23:22:26,2.0,656.0,2019/02/28 23:22:32,1,258
192.168.1.149,2019/02/28 23:22:04,2.0,656.0,2019/02/28 23:22:10,2.0,656.0,2019/02/28 23:22:11,1.0,258.0,2019/02/28 23:22:14,2.0,77.0,2019/02/28 23:22:16,2.0,656.0,2019/02/28 23:22:17,6.0,7094.0,2019/02/28 23:22:21,2.0,445.0,2019/02/28 23:22:22,6.0,5608.0,2019/02/28 23:22:26,2.0,656.0,2019/02/28 23:22:32,1.0,258.0,2019/02/28 23:22:33,2,656
192.168.1.149,2019/02/28 23:22:10,2.0,656.0,2019/02/28 23:22:11,1.0,258.0,2019/02/28 23:22:14,2.0,77.0,2019/02/28 23:22:16,2.0,656.0,2019/02/28 23:22:17,6.0,7094.0,2019/02/28 23:22:21,2.0,445.0,2019/02/28 23:22:22,6.0,5608.0,2019/02/28 23:22:26,2.0,656.0,2019/02/28 23:22:32,1.0,258.0,2019/02/28 23:22:33,2.0,656.0,2019/02/28 23:22:39,5,674
192.168.1.149,2019/02/28 23:22:11,1.0,258.0,2019/02/28 23:22:14,2.0,77.0,2019/02/28 23:22:16,2.0,656.0,2019/02/28 23:22:17,6.0,7094.0,2019/02/28 23:22:21,2.0,445.0,2019/02/28 23:22:22,6.0,5608.0,2019/02/28 23:22:26,2.0,656.0,2019/02/28 23:22:32,1.0,258.0,2019/02/28 23:22:33,2.0,656.0,2019/02/28 23:22:39,5.0,674.0,2019/02/28 23:22:41,3,18
192.168.1.149,2019/02/28 23:22:14,2.0,77.0,2019/02/28 23:22:16,2.0,656.0,2019/02/28 23:22:17,6.0,7094.0,2019/02/28 23:22:21,2.0,445.0,2019/02/28 23:22:22,6.0,5608.0,2019/02/28 23:22:26,2.0,656.0,2019/02/28 23:22:32,1.0,258.0,2019/02/28 23:22:33,2.0,656.0,2019/02/28 23:22:39,5.0,674.0,2019/02/28 23:22:41,3.0,18.0,2019/02/28 23:22:42,1,31
